"id","piece_number","composer","title","question","modality","submodality","horizon","answer_object_type","answer_format","answer_quantity","answer_example","answers","abc","midi","abc_midi","audio","pdf","image"
"musp_374","6","Chopin","Ballade No. 1","At which two places does a significant portion (at least 8 bars) of the thematic material introduced in bar 8, albeit in a different tonality and therefore potentially slightly altered? List the first bar of each reprise.","S","","Long","Bar / beat","Bar number (digits)","Pair","[""55, 190""]","[""94, 194""]","inputs/abc/piece-06.abc","inputs/midi_performance_event_text/piece-06.txt","inputs/abc_plus_midi/piece-06.abc","inputs/audio/piece-06.wav","inputs/pdf/without_context/piece-06.pdf","[""inputs/images/piece-06/page-01.png"", ""inputs/images/piece-06/page-02.png"", ""inputs/images/piece-06/page-03.png"", ""inputs/images/piece-06/page-04.png"", ""inputs/images/piece-06/page-05.png"", ""inputs/images/piece-06/page-06.png"", ""inputs/images/piece-06/page-07.png"", ""inputs/images/piece-06/page-08.png"", ""inputs/images/piece-06/page-09.png"", ""inputs/images/piece-06/page-10.png"", ""inputs/images/piece-06/page-11.png"", ""inputs/images/piece-06/page-12.png"", ""inputs/images/piece-06/page-13.png"", ""inputs/images/piece-06/page-14.png"", ""inputs/images/piece-06/page-15.png"", ""inputs/images/piece-06/page-16.png"", ""inputs/images/piece-06/page-17.png""]"
"musp_375","6","Chopin","Ballade No. 1","The longest continuous, fully chromatic scale (i.e. playing every note of the piano) in the piece is played in which bar range?","S","","Long","Bar / beat","Bar range (N-N)","Single","[""8-15"", ""24-31"", ""2-9""]","[""242-245""]","inputs/abc/piece-06.abc","inputs/midi_performance_event_text/piece-06.txt","inputs/abc_plus_midi/piece-06.abc","inputs/audio/piece-06.wav","inputs/pdf/without_context/piece-06.pdf","[""inputs/images/piece-06/page-01.png"", ""inputs/images/piece-06/page-02.png"", ""inputs/images/piece-06/page-03.png"", ""inputs/images/piece-06/page-04.png"", ""inputs/images/piece-06/page-05.png"", ""inputs/images/piece-06/page-06.png"", ""inputs/images/piece-06/page-07.png"", ""inputs/images/piece-06/page-08.png"", ""inputs/images/piece-06/page-09.png"", ""inputs/images/piece-06/page-10.png"", ""inputs/images/piece-06/page-11.png"", ""inputs/images/piece-06/page-12.png"", ""inputs/images/piece-06/page-13.png"", ""inputs/images/piece-06/page-14.png"", ""inputs/images/piece-06/page-15.png"", ""inputs/images/piece-06/page-16.png"", ""inputs/images/piece-06/page-17.png""]"
"musp_376","7","Chopin","Etude Op. 10 No. 4","Which beat in measure 11 is not played with an arpeggio?","S","","Short","Bar / beat","Beat number (digits)","Single","[""8""]","[""4""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_377","7","Chopin","Etude Op. 10 No. 4","What does the instruction in bar 81 stand for in the original language?","S","","Short","Short text","Short phrase","Single","[""con fuoco""]","[""main gauche""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_378","7","Chopin","Etude Op. 10 No. 4","What type of cadence is occurring within bar 18? Consider all voices.","S","","Short","Category label","Cadence name written in full","Single","[""half cadence""]","[""Deceptive"", ""deceptive cadence"", ""interrupted cadence""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_379","7","Chopin","Etude Op. 10 No. 4","The piece contains a lot of repeated, but transposed, phrases. Consider the phrases in bars 18 and 22. What is the interval between them?","S","","Mid","Interval","Interval quality and size","Single","[""major third"", ""augmented fourth"", ""minor seventh""]","[""diminished third"", ""major second""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_380","7","Chopin","Etude Op. 10 No. 4","How many beats of the dominant harmony/feel occur right before the recapitulation begins?","S","","Long","Integer","Positive integer","Single","[""4""]","[""15"", ""16""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_381","7","Chopin","Etude Op. 10 No. 4","In which consecutive bars does one voice play at least six consecutive notes whose pitch classes proceed by the circle of fifths in either direction? Do not combine notes from different voices or infer the sequence from chord roots.","S","","Long","Bar / beat","Bar range (N-N)","Single","[""8-15"", ""24-31"", ""68-75""]","[""29-30"", ""29-31""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_382","7","Chopin","Etude Op. 10 No. 4","Two distinct four-sixteenth-note motifs are introduced in the main theme: motif A four times in bar 1 and motif B four times in bar 2. Search the entire score for later occurrences of each motif independently. An occurrence must preserve the original rhythm exactly, although the melody may be transposed and therefore slightly altered. What is the final bar in which motif A occurs, and the final bar in which motif B occurs? Give one bar number for each motif in order: first for motif A, then for motif B.","S","","Long","Composite answer","Two answer components in the formats specified in the question","Pair","[""18, 42""]","[""68, 78"", ""78, 68""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_383","8","Debussy","Reflets dans l'eau","Starting from bar 25 onward, which right-hand note is the first to be played as part of a new crescendo?","S","","Short","Pitch","Pitch with octave number","Single","[""A4"", ""G#3"", ""Bb2""]","[""Gb5""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_384","8","Debussy","Reflets dans l'eau","What is the interval between the top two notes within the seventh chord of measure 16?","S","","Short","Interval","Interval quality and size","Single","[""major third"", ""perfect fifth"", ""minor seventh""]","[""Perfect fourth""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_385","8","Debussy","Reflets dans l'eau","An eighth note represents 1/8 of a whole note. How much does one right-hand note in bar 28 represent of a whole note? Answer with an irreducible fraction.","S","","Short","Duration / ratio","Fraction written as N/N","Single","[""1/8"", ""3/16"", ""5/32""]","[""1/56""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_386","8","Debussy","Reflets dans l'eau","Considering the notes in either hand and only the explicitly written dynamics, which note should be played the loudest in bar 58?","S","","Short","Pitch","Pitch with octave number","Single","[""A4"", ""G#3"", ""Bb2""]","[""Eb2""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_387","8","Debussy","Reflets dans l'eau","Which notes form the melody in measures 22 and 23?","S","","Short","Pitch","Pitch with octave number","List ordered by appearance","[""A4, G#3, Bb2""]","[""F5, Fb5, Eb5, D5""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_388","8","Debussy","Reflets dans l'eau","In the second half of measure 31, there are four fully chromatic descending lines, of which exactly one is doubled. Name all the notes of that line.","S","","Short","Pitch","Pitch class without octave number","List ordered by appearance","[""G#, Fx, C""]","[""Bb, A, Ab, G""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_389","8","Debussy","Reflets dans l'eau","How many notes does measure 25 contain across both hands?","S","","Short","Integer","Positive integer","Single","[""4""]","[""30""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_390","8","Debussy","Reflets dans l'eau","What distinct pitches are missing to complete the most likely scales in measure 65, such that all notes of those particular scales between the first and last written note are played?","S","","Short","Pitch","Pitch class without octave number","List","[""A, G#, Bb""]","[""Eb""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_391","8","Debussy","Reflets dans l'eau","The melody played in measure 58 is played at three different registers within the span of five bars. Rank the occurrences of this melody from lowest register to highest register. For example, if the first time it is played, it is played the lowest, and the third time, the highest, write '1, 2, 3'. If the melody is doubled, take only the highest voice in consideration.","S","","Mid","Category label","Given label written in full","List","[""1, 2, 3""]","[""2, 3, 1""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_392","8","Debussy","Reflets dans l'eau","Consider the first three sixteenth-note chord groups of the piece. How many times does this three-chord pattern occur within bars 1–10, regardless of the register in which it is played?","S","","Mid","Integer","Positive integer","Single","[""4""]","[""6""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_393","8","Debussy","Reflets dans l'eau","In measure 31, the composer introduces a melodic-rhythmic motif consisting of four notes: C, Db, Bb, C. That motif is developed. Which bass note marks the beginning of a new passage, concluding the development of the motif?","S","","Mid","Pitch","Pitch with octave number","Single","[""A4"", ""G#3"", ""Bb2""]","[""Ab2""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_394","8","Debussy","Reflets dans l'eau","Toward the end of the piece, the composer seems to want the water to return to a tranquil state and the music to sound from afar. Which measure explicitly marks the beginning of this passage?","S","","Mid","Bar / beat","Bar number (digits)","Single","[""55""]","[""82""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_395","9","Glinka","The Lark","Which instruction tells the pianist how to play the melodic fragments in the opening?","S","","Short","Short text","Expressive term or phrase","Single","[""dolce""]","[""Andante quasi recitativo"", ""quasi recitativo""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_396","9","Glinka","The Lark","Which chord is outlined by the simultaneous arpeggios in both hands in bar 33, starting after the fermata? Give the chord in root position, arranging its notes as a stack of thirds.","S","","Short","Chord","Lead-sheet chord symbol in root position","Single","[""Esus2"", ""D#maj7"", ""B7b5""]","[""Ab9""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_397","9","Glinka","The Lark","What scale is played in measure 40?","S","","Short","Key / tonality","Scale (pitch class and mode)","Single","[""C major"", ""F# minor"", ""D Dorian""]","[""Db major""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_398","9","Glinka","The Lark","Name the five distinct, explicitly written performance instructions (beyond pitch and note values) or ornamentations in bars 3 and 4.","S","","Short","Short text","Short phrase written in full","List ordered alphabetically","[""trill, glissando, turn""]","[""Arpeggio, fermata, grace notes, pianissimo, slur"", ""Arpeggio, fermata, grace note, pianissimo, slur""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_399","9","Glinka","The Lark","At the beginning of the second cadenza-like passage, a series of ascending arpeggios emerges from a low note marked with a fermata. Taken together, what specific chord do the notes of this ascending arpeggiated passage form?","S","","Long","Chord","Lead-sheet chord symbol in root position","Single","[""Esus2"", ""D#maj7"", ""B7b5""]","[""F11b9""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_400","9","Glinka","The Lark","After the introduction in which two characters alternate, in which measure does the first complete statement of the sung melody begin?","S","","Long","Bar / beat","Bar number (digits)","Single","[""5""]","[""14"", ""13""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_401","9","Glinka","The Lark","In which measure does the first complete variation of the main melody begin?","S","","Long","Bar / beat","Bar number (digits)","Single","[""55""]","[""34""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_402","9","Glinka","The Lark","What written performance indication tells the pianist how to play the first variation of the main melody? Give the complete indication exactly as written in the score.","S","","Long","Category label","Musical term written in full","List ordered by appearance","[""staccato, legato, marcato""]","[""brillante, la melodia ben marcata""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_403","9","Glinka","The Lark","According to the score, which entire bar is to be played the softest?","S","","Long","Bar / beat","Bar number (digits)","Single","[""22""]","[""70""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_404","9","Glinka","The Lark","For a long time, the piece is mainly in a minor tonality. From which bar onwards has the tonality definitely shifted to major?","S","","Long","Bar / beat","Bar number (digits)","Single","[""4""]","[""65""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_405","10","Haydn","Keyboard Sonata 48, movement 2","What harmonic interval is formed between the dotted quarter notes in measure 148?","S","","Short","Interval","Interval quality and size","Single","[""perfect fifth"", ""minor seventh"", ""augmented fourth""]","[""major third""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_406","10","Haydn","Keyboard Sonata 48, movement 2","Which earlier four-measure passage is repeated note for note in measures 152 through 155?","S","","Long","Bar / beat","Bar range (N-N)","Single","[""8-15"", ""24-31"", ""68-75""]","[""146-149""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_407","10","Haydn","Keyboard Sonata 48, movement 2","Between bars 165 and 181, the composer creates like a cliffhanger through a considerably long suspension on unresolved tension. In which bar is the very end of this cliffhanger (i.e. the place right before the suspension is resolved) located?","S","","Long","Bar / beat","Bar number (digits)","Single","[""4""]","[""175"", ""176""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_408","10","Haydn","Keyboard Sonata 48, movement 2","Which written dynamics appear from measures 196 through 257, in order of appearance?","S","","Long","Category label","Dynamic marking or term written in full","List ordered by appearance","[""mezzo-piano, crescendo, diminuendo""]","[""fortissimo, piano, forte, piano, forte, forte""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
